,country_id,latitude,longitude,bright_ti4,bright_ti5,scan,track,acq_date,acq_time,frp,daynight
584,DEU,51.3648,6.7115,311.47,281.7,0.59,0.53,2022-06-01,54,4.18,N
585,DEU,51.36966,6.71213,330.5,284.04,0.59,0.53,2022-06-01,54,4.18,N
586,DEU,51.3701,6.70354,308.74,283.24,0.59,0.53,2022-06-01,54,3.77,N
587,DEU,51.46391,6.73962,336.93,281.26,0.59,0.53,2022-06-01,54,4.64,N
588,DEU,51.48422,6.72509,325.81,282.17,0.59,0.53,2022-06-01,54,5.95,N
589,DEU,51.48466,6.71653,328.87,281.54,0.59,0.53,2022-06-01,54,5.95,N
590,DEU,51.4851,6.70797,334.55,284.49,0.59,0.53,2022-06-01,54,3.78,N
591,DEU,51.48553,6.69931,299.64,280.91,0.59,0.53,2022-06-01,54,3.78,N
592,DEU,51.48996,6.70857,297.72,280.62,0.59,0.53,2022-06-01,54,1.41,N
593,DEU,51.4935,6.73503,336.73,282.22,0.59,0.53,2022-06-01,54,8.21,N
594,DEU,51.50367,6.72765,304.44,285.89,0.59,0.53,2022-06-01,54,2.8,N
595,DEU,52.15083,10.40327,320.68,279.75,0.42,0.45,2022-06-01,54,5.13,N
596,DEU,52.15499,10.40415,338.69,284.52,0.42,0.45,2022-06-01,54,5.13,N
597,DEU,52.15818,10.41735,299.52,280.1,0.42,0.45,2022-06-01,54,1.7,N
598,DEU,52.15867,10.41118,322.98,281.0,0.42,0.45,2022-06-01,54,1.7,N
599,DEU,52.15964,10.39887,301.84,282.91,0.42,0.45,2022-06-01,54,1.79,N
600,DEU,52.16234,10.41823,312.04,281.99,0.42,0.45,2022-06-01,54,1.7,N
601,DEU,52.16552,10.43147,295.89,279.69,0.42,0.45,2022-06-01,54,0.68,N
602,DEU,52.1753,10.41471,306.72,282.55,0.42,0.45,2022-06-01,54,1.29,N
603,DEU,52.31624,10.24852,307.16,277.83,0.43,0.46,2022-06-01,54,1.48,N
604,DEU,48.59783,7.81939,300.23,284.02,0.41,0.61,2022-06-01,234,1.2,N
605,DEU,49.35587,6.74771,302.87,282.15,0.35,0.57,2022-06-01,234,1.41,N
606,DEU,49.36065,6.751,298.51,280.59,0.35,0.57,2022-06-01,234,0.51,N
607,DEU,51.29611,7.01349,307.52,281.43,0.62,0.54,2022-06-01,234,2.05,N
608,DEU,51.3008,7.00962,298.89,278.64,0.62,0.54,2022-06-01,234,2.93,N
609,DEU,51.36783,6.70784,324.59,283.21,0.6,0.53,2022-06-01,234,5.74,N
610,DEU,51.36882,6.71086,326.42,283.27,0.6,0.53,2022-06-01,234,2.88,N
611,DEU,51.37005,6.71897,298.17,280.62,0.6,0.53,2022-06-01,234,2.14,N
612,DEU,51.37107,6.72204,299.73,280.51,0.6,0.53,2022-06-01,234,2.88,N
613,DEU,51.48119,6.7223,307.61,279.25,0.6,0.53,2022-06-01,234,3.93,N
614,DEU,51.48194,6.72386,303.5,279.29,0.6,0.53,2022-06-01,234,2.45,N
615,DEU,51.48348,6.69544,303.05,279.43,0.6,0.53,2022-06-01,234,1.63,N
616,DEU,51.48413,6.69689,304.23,279.29,0.6,0.53,2022-06-01,234,2.15,N
617,DEU,51.48572,6.70647,330.14,281.15,0.6,0.53,2022-06-01,234,5.53,N
618,DEU,51.48639,6.70797,317.41,280.31,0.6,0.53,2022-06-01,234,3.62,N
619,DEU,51.49681,6.7431,302.15,280.25,0.6,0.53,2022-06-01,234,1.64,N
620,DEU,51.59863,7.02485,298.0,279.19,0.61,0.53,2022-06-01,234,0.9,N
621,DEU,51.76464,8.05684,302.02,280.47,0.33,0.55,2022-06-01,234,0.73,N
622,DEU,49.24462,6.85327,335.74,309.16,0.39,0.36,2022-06-01,1221,6.09,D
623,DEU,49.50733,8.50522,329.08,303.6,0.41,0.37,2022-06-01,1221,2.0,D
624,DEU,53.51411,10.03695,301.54,285.46,0.41,0.61,2022-09-01,26,0.77,N
625,DEU,53.52194,9.90341,299.89,284.1,0.42,0.61,2022-09-01,26,1.35,N
626,DEU,53.52205,9.89695,321.96,284.29,0.42,0.61,2022-09-01,26,1.35,N
627,DEU,48.65405,10.16034,295.87,271.64,0.38,0.59,2022-09-01,28,0.25,N
628,DEU,49.0605,8.32371,296.7,284.8,0.47,0.64,2022-09-01,28,0.71,N
629,DEU,49.24593,6.84937,299.3,284.26,0.54,0.68,2022-09-01,28,1.41,N
630,DEU,49.24853,6.84916,298.61,284.08,0.55,0.68,2022-09-01,28,1.05,N
631,DEU,49.35008,6.73495,304.89,284.13,0.55,0.68,2022-09-01,28,1.28,N
632,DEU,49.35011,6.72709,296.85,282.63,0.55,0.68,2022-09-01,28,1.28,N
633,DEU,49.35188,6.72785,308.35,283.08,0.55,0.68,2022-09-01,28,1.39,N
634,DEU,49.35189,6.73568,296.07,283.9,0.55,0.68,2022-09-01,28,1.39,N
635,DEU,49.3564,6.74297,299.55,283.79,0.55,0.68,2022-09-01,28,2.0,N
636,DEU,49.35825,6.74381,304.76,283.59,0.55,0.68,2022-09-01,28,1.48,N
637,DEU,49.52874,8.41357,296.32,284.86,0.46,0.64,2022-09-01,28,1.05,N
638,DEU,49.52885,8.40699,309.88,283.87,0.46,0.64,2022-09-01,28,1.05,N
639,DEU,50.65752,11.43045,301.89,281.86,0.34,0.56,2022-09-01,28,1.03,N
640,DEU,51.37003,6.70639,312.61,286.92,0.56,0.69,2022-09-01,28,3.03,N
641,DEU,51.48619,6.70713,314.63,286.9,0.56,0.69,2022-09-01,28,2.02,N
642,DEU,51.48623,6.71541,305.79,286.03,0.56,0.69,2022-09-01,28,2.02,N
643,DEU,51.4927,6.7319,317.38,286.06,0.56,0.69,2022-09-01,28,3.77,N
644,DEU,52.15519,10.40148,324.01,285.63,0.39,0.59,2022-09-01,28,1.85,N
645,DEU,52.15533,10.39567,299.93,283.77,0.39,0.59,2022-09-01,28,1.85,N
646,DEU,52.16057,10.40766,307.12,283.31,0.39,0.59,2022-09-01,28,1.18,N
647,DEU,52.16085,10.39602,304.0,286.11,0.39,0.59,2022-09-01,28,1.65,N
648,DEU,52.16579,10.41971,297.57,282.94,0.39,0.59,2022-09-01,28,1.36,N
649,DEU,52.16594,10.41387,300.7,282.44,0.39,0.59,2022-09-01,28,1.18,N
650,DEU,52.35244,9.88727,296.97,282.75,0.41,0.61,2022-09-01,28,0.78,N
651,DEU,52.35527,9.88617,308.6,283.71,0.41,0.61,2022-09-01,28,0.96,N
652,DEU,52.35809,9.88764,295.02,281.38,0.41,0.61,2022-09-01,28,0.27,N
653,DEU,53.13696,8.69393,297.22,283.23,0.47,0.64,2022-09-01,28,1.11,N
654,DEU,53.13701,8.68682,311.84,283.98,0.47,0.64,2022-09-01,28,1.26,N
655,DEU,53.13707,8.67962,295.09,284.44,0.47,0.64,2022-09-01,28,1.26,N
656,DEU,53.13712,8.6724,295.74,283.47,0.47,0.64,2022-09-01,28,0.74,N
657,DEU,49.05974,8.32702,298.31,286.18,0.45,0.47,2022-09-01,209,0.61,N
658,DEU,49.24685,6.84911,337.71,287.75,0.39,0.44,2022-09-01,209,4.77,N
659,DEU,49.34674,6.74066,295.4,285.33,0.38,0.43,2022-09-01,209,1.79,N
660,DEU,49.34816,6.73446,315.68,285.08,0.57,0.43,2022-09-01,209,3.21,N
661,DEU,49.35196,6.73649,321.34,286.43,0.57,0.43,2022-09-01,209,3.21,N
662,DEU,49.35812,6.74675,323.37,287.85,0.38,0.43,2022-09-01,209,4.4,N
663,DEU,49.53148,8.41594,316.27,286.16,0.44,0.46,2022-09-01,209,2.13,N
664,DEU,50.03112,8.25735,297.55,285.62,0.42,0.45,2022-09-01,209,0.72,N
665,DEU,50.38997,7.59446,295.4,284.04,0.39,0.44,2022-09-01,209,0.57,N
666,DEU,50.57282,8.49103,298.71,283.39,0.42,0.45,2022-09-01,209,0.69,N
667,DEU,50.81954,9.00259,295.21,281.8,0.43,0.46,2022-09-01,209,0.88,N
668,DEU,50.82024,9.00447,300.33,283.1,0.43,0.46,2022-09-01,209,0.87,N
669,DEU,51.36224,10.48133,301.27,282.38,0.47,0.48,2022-09-01,209,1.7,N
670,DEU,51.36271,10.48253,306.86,283.79,0.47,0.48,2022-09-01,209,1.09,N
671,DEU,51.36682,6.70662,333.22,289.8,0.52,0.41,2022-09-01,209,8.87,N
672,DEU,51.37043,6.70865,302.03,288.27,0.52,0.41,2022-09-01,209,2.22,N
673,DEU,51.48592,6.71726,306.67,281.5,0.51,0.41,2022-09-01,209,1.67,N
674,DEU,51.48746,6.71021,312.99,283.91,0.51,0.41,2022-09-01,209,2.42,N
675,DEU,51.51946,6.96782,309.74,286.14,0.52,0.42,2022-09-01,209,2.2,N
676,DEU,51.52021,6.96838,309.64,286.1,0.52,0.42,2022-09-01,209,1.52,N
677,DEU,51.62391,8.50295,296.93,284.25,0.39,0.44,2022-09-01,209,0.81,N
678,DEU,51.62472,8.5054,295.16,282.56,0.39,0.44,2022-09-01,209,0.66,N
679,DEU,51.62661,6.74091,295.32,280.42,0.51,0.41,2022-09-01,209,0.96,N
680,DEU,51.69976,8.74341,297.2,282.85,0.4,0.44,2022-09-01,209,0.53,N
681,DEU,52.15187,10.40296,303.88,282.88,0.45,0.47,2022-09-01,209,3.5,N
682,DEU,52.15341,10.39685,296.23,283.56,0.45,0.47,2022-09-01,209,3.5,N
683,DEU,52.15586,10.40563,346.35,286.67,0.45,0.47,2022-09-01,209,3.5,N
684,DEU,52.15739,10.39954,331.85,284.41,0.45,0.47,2022-09-01,209,3.5,N
685,DEU,52.15985,10.40831,308.89,283.03,0.45,0.47,2022-09-01,209,1.6,N
686,DEU,52.16231,10.41708,304.62,285.02,0.45,0.47,2022-09-01,209,1.98,N
687,DEU,52.21048,8.0484,312.41,283.44,0.55,0.43,2022-09-01,209,2.07,N
688,DEU,52.35447,9.8861,299.09,283.36,0.42,0.45,2022-09-01,209,1.12,N
689,DEU,52.46915,7.31704,315.41,285.47,0.51,0.41,2022-09-01,209,1.76,N
690,DEU,52.46928,7.31624,306.91,284.86,0.51,0.41,2022-09-01,209,0.8,N
691,DEU,53.12706,8.68285,295.1,284.89,0.55,0.43,2022-09-01,209,2.34,N
692,DEU,53.13252,8.67746,336.13,285.28,0.55,0.43,2022-09-01,209,3.62,N
693,DEU,53.13443,8.6875,303.4,285.5,0.55,0.43,2022-09-01,209,2.75,N
694,DEU,53.1362,8.67979,312.34,282.02,0.55,0.43,2022-09-01,209,3.62,N
695,DEU,53.51119,10.03437,308.29,285.06,0.4,0.44,2022-09-01,209,0.95,N
696,DEU,53.51878,10.03955,295.6,284.93,0.4,0.44,2022-09-01,209,0.46,N
697,DEU,53.52048,9.90409,318.07,284.49,0.39,0.44,2022-09-01,209,0.83,N
698,DEU,53.87389,9.58511,299.26,283.62,0.56,0.43,2022-09-01,209,1.46,N
699,DEU,48.01055,10.24863,343.0,291.65,0.4,0.37,2022-09-01,1155,3.35,D
700,DEU,48.09909,11.34022,339.76,290.89,0.39,0.36,2022-09-01,1155,3.42,D
701,DEU,48.11706,11.1179,336.79,291.41,0.39,0.36,2022-09-01,1155,3.67,D
702,DEU,48.88354,8.28291,347.35,299.58,0.44,0.38,2022-09-01,1155,4.27,D
703,DEU,48.88816,8.26837,326.2,297.7,0.44,0.38,2022-09-01,1155,2.22,D
704,DEU,49.24279,6.84933,333.08,301.37,0.47,0.4,2022-09-01,1155,7.41,D
705,DEU,49.65415,9.97252,346.97,303.05,0.4,0.37,2022-09-01,1155,10.05,D
706,DEU,49.65507,9.97787,346.5,302.23,0.4,0.37,2022-09-01,1155,10.05,D
707,DEU,50.78123,7.75357,337.14,296.69,0.42,0.38,2022-09-01,1155,1.84,D
708,DEU,50.85434,12.31485,330.29,294.74,0.39,0.36,2022-09-01,1155,1.99,D
709,DEU,50.90695,10.2537,339.54,294.9,0.39,0.36,2022-09-01,1155,2.52,D
710,DEU,51.03755,10.25346,336.94,295.74,0.39,0.36,2022-09-01,1155,2.41,D
711,DEU,51.36516,6.7121,338.31,306.13,0.44,0.38,2022-09-01,1155,10.59,D
712,DEU,51.48317,6.70563,335.52,307.07,0.44,0.38,2022-09-01,1155,7.76,D
713,DEU,51.48435,6.71175,337.53,308.47,0.44,0.38,2022-09-01,1155,8.15,D
714,DEU,51.48906,6.73618,332.8,305.74,0.44,0.38,2022-09-01,1155,4.8,D
715,DEU,51.72318,8.94255,328.89,295.98,0.4,0.37,2022-09-01,1155,1.92,D
716,DEU,51.72741,8.94668,334.73,297.21,0.4,0.37,2022-09-01,1155,1.92,D
717,DEU,52.20763,8.0473,334.2,302.45,0.4,0.37,2022-09-01,1155,3.94,D
718,DEU,52.55606,8.58332,345.64,300.35,0.39,0.37,2022-09-01,1155,3.68,D
719,DEU,52.619,9.07741,329.1,295.22,0.39,0.36,2022-09-01,1155,1.59,D
720,DEU,52.85856,8.12097,331.86,297.79,0.4,0.37,2022-09-01,1155,4.47,D
721,DEU,52.88504,8.23272,336.02,302.44,0.4,0.37,2022-09-01,1155,2.93,D
722,DEU,52.88604,8.23846,331.58,302.22,0.4,0.37,2022-09-01,1155,2.93,D
723,DEU,53.52008,9.90642,330.93,298.47,0.38,0.36,2022-09-01,1155,4.11,D
724,DEU,53.95403,9.07172,335.92,294.68,0.39,0.36,2022-09-01,1157,4.48,D
725,DNK,57.06126,9.97605,317.5,277.7,0.57,0.43,2020-03-01,100,3.7,N
726,DNK,57.06275,9.97557,301.5,259.7,0.32,0.55,2020-03-01,242,0.5,N
727,DNK,57.06078,9.97665,340.0,286.9,0.32,0.55,2020-06-01,36,3.4,N
728,DNK,57.06585,9.97718,303.4,283.0,0.32,0.55,2020-06-01,36,0.6,N
729,DNK,57.06061,9.97862,340.1,289.0,0.41,0.45,2020-06-01,218,5.8,N
730,DNK,57.05803,9.98073,331.1,299.9,0.43,0.62,2020-06-01,1030,4.2,D
731,DNK,57.06029,9.97827,330.6,300.6,0.43,0.62,2020-06-01,1030,3.6,D
732,DNK,55.44475,10.29539,329.7,295.6,0.44,0.38,2020-06-01,1206,2.0,D
733,DNK,57.06181,9.9764,342.4,307.3,0.44,0.39,2020-06-01,1206,4.2,D
734,DNK,57.06071,9.97603,324.9,283.8,0.56,0.69,2020-09-01,12,3.9,N
735,DNK,56.37394,10.03947,297.8,278.2,0.42,0.38,2020-09-01,154,0.6,N
736,DNK,57.06147,9.97883,343.9,290.8,0.42,0.37,2020-09-01,154,5.6,N
737,DNK,57.06105,9.97705,317.7,282.3,0.79,0.78,2020-09-01,330,3.4,N
738,DNK,57.06178,9.98437,313.3,282.2,0.79,0.78,2020-09-01,330,4.9,N
739,DNK,55.49496,12.02952,334.8,295.8,0.38,0.36,2020-09-01,1142,9.5,D
740,DNK,55.49588,12.03546,331.9,295.8,0.38,0.36,2020-09-01,1142,6.1,D
741,DNK,57.06004,9.97847,338.3,299.3,0.39,0.36,2020-09-01,1142,4.3,D
742,DNK,57.06181,9.97786,310.92,269.02,0.46,0.39,2022-03-01,115,1.85,N
743,DNK,55.59032,9.74535,301.31,270.44,0.46,0.64,2022-03-01,255,1.15,N
744,DNK,55.5918,9.74133,299.45,269.46,0.46,0.64,2022-03-01,255,0.89,N
745,DNK,57.06231,9.98529,296.29,278.73,0.51,0.5,2022-06-01,232,2.86,N
746,DNK,57.06444,9.9777,324.98,281.66,0.51,0.5,2022-06-01,232,2.86,N
747,DNK,57.06092,9.9755,330.39,294.9,0.54,0.42,2022-06-01,1223,5.66,D
748,DNK,55.59539,9.74162,303.04,281.13,0.43,0.62,2022-09-01,26,0.9,N
749,DNK,55.59576,9.73974,302.48,281.3,0.43,0.62,2022-09-01,26,0.85,N
750,DNK,57.06232,9.97608,329.63,287.45,0.43,0.62,2022-09-01,26,2.79,N
751,DNK,57.06128,9.97993,329.21,287.21,0.49,0.4,2022-09-01,206,3.45,N
752,DNK,57.06295,9.97241,299.9,283.73,0.49,0.4,2022-09-01,206,2.2,N
753,DNK,55.59107,9.74491,297.9,282.08,0.52,0.41,2022-09-01,209,0.75,N
754,DNK,56.82683,8.52623,327.44,292.15,0.61,0.71,2022-09-01,1017,3.06,D
755,DNK,56.8272,8.52593,325.07,291.84,0.61,0.71,2022-09-01,1017,1.49,D
756,DNK,55.59058,9.74255,327.43,296.79,0.39,0.36,2022-09-01,1157,1.03,D
757,DNK,56.66929,9.01691,335.08,297.63,0.39,0.36,2022-09-01,1157,4.63,D
758,DNK,57.05904,9.97781,335.32,300.02,0.39,0.36,2022-09-01,1157,2.35,D
759,DNK,57.06231,9.97627,330.19,298.8,0.39,0.36,2022-09-01,1157,2.01,D
760,DNK,57.06211,9.97713,333.49,278.4,0.45,0.39,2022-12-01,200,3.91,N
761,ESP,43.15631,-5.8933,304.1,274.8,0.74,0.76,2020-03-01,106,2.9,N
762,ESP,43.15632,-5.88751,302.1,275.8,0.74,0.76,2020-03-01,106,3.1,N
763,ESP,43.15984,-5.8996,308.9,274.4,0.74,0.76,2020-03-01,106,3.1,N
764,ESP,43.15991,-5.88775,312.5,275.7,0.74,0.76,2020-03-01,106,5.1,N
765,ESP,43.1634,-5.89784,303.1,273.7,0.74,0.76,2020-03-01,106,2.9,N
766,ESP,43.23156,-5.14711,305.4,274.6,0.68,0.74,2020-03-01,106,1.2,N
767,ESP,43.25283,-5.47578,296.6,274.5,0.71,0.75,2020-03-01,106,1.3,N
768,ESP,43.51912,-5.73825,296.9,277.5,0.73,0.76,2020-03-01,106,0.9,N
769,ESP,43.52619,-5.73801,302.6,278.7,0.73,0.76,2020-03-01,106,1.7,N
770,ESP,43.52623,-5.72911,309.5,278.1,0.73,0.76,2020-03-01,106,1.7,N
771,ESP,43.5333,-5.72867,295.6,278.5,0.73,0.76,2020-03-01,106,1.7,N
772,ESP,43.53994,-5.83045,305.9,279.1,0.74,0.76,2020-03-01,106,2.4,N
773,ESP,43.54359,-5.83708,311.9,279.6,0.74,0.76,2020-03-01,106,2.6,N
774,ESP,43.06746,-5.80737,296.1,275.9,0.4,0.44,2020-03-01,248,0.9,N
775,ESP,43.1552,-5.88977,298.0,264.7,0.39,0.44,2020-03-01,248,0.5,N
776,ESP,43.16165,-5.89963,302.8,268.1,0.39,0.44,2020-03-01,248,1.1,N
777,ESP,43.22441,-5.32127,326.9,275.3,0.42,0.45,2020-03-01,248,1.6,N
778,ESP,43.22541,-5.32561,299.9,275.1,0.42,0.45,2020-03-01,248,1.6,N
779,ESP,43.22828,-5.31906,338.8,281.0,0.42,0.45,2020-03-01,248,12.7,N
780,ESP,43.23682,-5.22293,326.4,280.8,0.42,0.45,2020-03-01,248,3.0,N
781,ESP,43.24075,-5.22095,303.4,279.9,0.42,0.45,2020-03-01,248,0.7,N
782,ESP,43.44066,-3.84353,296.4,280.1,0.48,0.48,2020-03-01,248,0.7,N
783,ESP,43.54118,-5.83107,298.1,271.1,0.39,0.44,2020-03-01,248,0.5,N
784,ESP,43.24304,-4.36483,349.8,276.5,0.57,0.69,2020-03-01,1412,13.6,D
785,ESP,43.24314,-4.35613,340.3,273.4,0.57,0.69,2020-03-01,1412,12.3,D
786,ESP,36.61785,-6.07253,299.4,289.3,0.42,0.38,2020-06-01,224,0.6,N
787,ESP,37.35979,-5.86357,303.2,289.8,0.42,0.38,2020-06-01,224,0.5,N
788,ESP,38.3795,-6.48067,297.5,286.2,0.4,0.37,2020-06-01,224,0.4,N
789,ESP,41.31227,1.6621,310.3,286.8,0.5,0.49,2020-06-01,224,2.1,N
790,ESP,41.31413,1.66191,314.5,286.8,0.5,0.49,2020-06-01,224,1.8,N
791,ESP,41.45414,1.98151,302.0,287.4,0.51,0.49,2020-06-01,224,1.2,N
792,ESP,41.45728,1.98194,299.7,286.0,0.51,0.49,2020-06-01,224,0.8,N
793,ESP,41.53043,1.80638,297.4,284.5,0.5,0.49,2020-06-01,224,0.6,N
794,ESP,43.52541,-5.72636,327.7,300.1,0.47,0.48,2020-06-01,1348,4.0,D
795,ESP,37.89853,-4.50647,299.8,288.8,0.42,0.37,2020-09-01,154,0.4,N
796,ESP,37.90965,-4.48485,299.2,287.0,0.42,0.37,2020-09-01,154,0.3,N
797,ESP,38.37802,-0.54523,309.0,291.5,0.39,0.36,2020-09-01,154,1.2,N
798,ESP,41.31333,1.66064,317.1,286.9,0.41,0.37,2020-09-01,154,1.6,N
799,ESP,41.40812,1.99909,310.2,286.9,0.42,0.38,2020-09-01,154,1.0,N
800,ESP,41.4549,1.97783,298.6,287.9,0.42,0.38,2020-09-01,154,1.0,N
801,ESP,43.52384,-5.73414,318.7,271.3,0.52,0.42,2020-09-01,154,2.6,N
802,ESP,37.16943,-5.69214,304.1,288.5,0.45,0.39,2020-09-01,200,0.9,N
803,ESP,37.17233,-5.68644,309.9,288.9,0.45,0.39,2020-09-01,200,1.0,N
804,ESP,37.36099,-5.86484,301.0,289.4,0.45,0.39,2020-09-01,200,0.4,N
805,ESP,37.57144,-5.28351,331.1,290.5,0.44,0.38,2020-09-01,200,3.5,N
806,ESP,37.57556,-5.28772,333.9,294.1,0.44,0.38,2020-09-01,200,5.9,N
807,ESP,37.57906,-5.287,319.2,290.5,0.44,0.38,2020-09-01,200,5.9,N
808,ESP,37.58255,-5.28627,334.8,291.0,0.44,0.38,2020-09-01,200,4.9,N
809,ESP,37.58667,-5.29048,315.1,289.9,0.44,0.38,2020-09-01,200,2.2,N
810,ESP,37.30939,-6.07642,342.9,314.9,0.38,0.36,2020-09-01,1318,3.7,D
811,ESP,37.39548,-6.57087,343.5,313.8,0.39,0.36,2020-09-01,1318,3.2,D
812,ESP,37.41266,-6.31074,340.4,314.1,0.39,0.36,2020-09-01,1318,3.0,D
813,ESP,37.73222,-6.6636,339.8,313.7,0.39,0.36,2020-09-01,1318,6.7,D
814,ESP,37.74445,-4.68144,338.6,310.8,0.39,0.36,2020-09-01,1318,2.8,D
815,ESP,37.8078,-4.63955,340.5,310.1,0.39,0.36,2020-09-01,1318,3.7,D
816,ESP,37.99484,-4.32131,348.7,306.3,0.4,0.37,2020-09-01,1318,4.4,D
817,ESP,40.05326,-6.06412,337.2,306.6,0.39,0.36,2020-09-01,1318,5.7,D
818,ESP,42.46375,-7.64247,333.0,297.9,0.38,0.36,2020-09-01,1318,2.3,D
819,ESP,42.69621,-5.58664,342.3,303.4,0.4,0.37,2020-09-01,1318,4.2,D
820,ESP,43.52478,-5.72793,325.9,298.9,0.4,0.37,2020-09-01,1318,2.4,D
821,ESP,37.84716,-0.88866,324.0,280.4,0.38,0.36,2020-12-01,148,0.9,N
822,ESP,37.85044,-0.88785,304.6,279.1,0.38,0.36,2020-12-01,148,0.9,N
823,ESP,39.93647,-3.74427,295.3,278.4,0.46,0.39,2020-12-01,148,0.8,N
824,ESP,39.95384,-0.00444,295.0,284.2,0.38,0.36,2020-12-01,148,0.6,N
825,ESP,41.40754,1.99715,303.4,280.6,0.39,0.36,2020-12-01,148,1.0,N
826,ESP,41.45569,1.97765,301.5,281.5,0.39,0.36,2020-12-01,148,0.6,N
827,ESP,41.47515,-1.48843,299.5,276.9,0.41,0.37,2020-12-01,148,0.8,N
828,ESP,41.52918,1.80609,300.8,277.9,0.39,0.36,2020-12-01,148,0.6,N
829,ESP,41.64835,-0.77052,296.2,276.2,0.39,0.37,2020-12-01,148,0.6,N
830,ESP,42.27831,-1.88985,295.5,275.5,0.42,0.38,2020-12-01,148,0.5,N
831,ESP,43.524,-5.73237,297.4,268.8,0.4,0.45,2020-12-01,148,1.3,N
832,ESP,43.54142,-5.83161,330.7,271.9,0.41,0.45,2020-12-01,148,3.0,N
833,ESP,36.86552,-2.20461,342.0,296.0,0.4,0.37,2020-12-01,1312,13.1,D
834,ESP,39.73963,-3.73058,325.6,288.5,0.39,0.36,2020-12-01,1312,0.6,D
835,ESP,40.28263,-4.47084,326.7,286.6,0.39,0.36,2020-12-01,1312,4.5,D
836,ESP,40.63463,-5.70533,333.8,282.6,0.38,0.36,2020-12-01,1312,3.0,D
837,ESP,42.23345,-4.9783,330.5,277.2,0.39,0.36,2020-12-01,1312,2.8,D
838,ESP,43.25237,-2.57397,328.2,272.5,0.44,0.38,2020-12-01,1312,9.1,D
839,ESP,42.29211,-6.57031,335.38,267.25,0.56,0.68,2022-03-01,119,5.06,N
840,ESP,42.29225,-6.5766,321.83,263.77,0.56,0.69,2022-03-01,119,5.26,N
841,ESP,42.29438,-6.56878,326.16,268.02,0.56,0.69,2022-03-01,119,5.58,N
842,ESP,42.29448,-6.57498,337.49,265.07,0.56,0.69,2022-03-01,119,5.58,N
843,ESP,42.29839,-6.56708,299.17,266.67,0.56,0.68,2022-03-01,119,5.06,N
844,ESP,42.29854,-6.57347,316.27,265.03,0.56,0.69,2022-03-01,119,5.26,N
845,ESP,42.3008,-6.57194,318.31,264.25,0.56,0.69,2022-03-01,119,5.58,N
846,ESP,43.03577,-2.22078,295.8,277.64,0.33,0.56,2022-03-01,119,0.37,N
847,ESP,43.0409,-2.22008,301.17,278.12,0.33,0.56,2022-03-01,119,0.4,N
848,ESP,43.18107,-3.72384,300.02,274.55,0.4,0.6,2022-03-01,119,0.96,N
849,ESP,43.22743,-2.88022,295.16,279.09,0.36,0.58,2022-03-01,119,0.35,N
850,ESP,43.29961,-3.78406,299.68,275.82,0.4,0.6,2022-03-01,119,0.84,N
851,ESP,40.24477,-3.47588,325.71,280.77,0.37,0.58,2022-03-01,121,2.63,N
852,ESP,41.31127,1.66307,310.13,281.23,0.41,0.45,2022-03-01,121,1.72,N
853,ESP,40.24329,-3.47643,310.98,276.21,0.43,0.62,2022-03-01,302,1.63,N
854,ESP,40.24585,-3.47336,315.53,279.56,0.43,0.62,2022-03-01,302,1.98,N
855,ESP,43.16596,-3.72087,315.54,276.07,0.35,0.56,2022-03-01,302,1.45,N
856,ESP,43.17702,-3.72052,299.36,275.28,0.35,0.56,2022-03-01,302,1.0,N
857,ESP,43.18147,-3.71639,303.39,275.39,0.35,0.56,2022-03-01,302,1.69,N
858,ESP,43.18229,-3.71939,313.16,274.8,0.35,0.56,2022-03-01,302,1.0,N
859,ESP,28.60328,-17.91814,316.6,296.71,0.43,0.38,2022-03-01,306,2.51,N
860,ESP,28.60743,-17.92145,308.1,292.61,0.42,0.38,2022-03-01,306,1.71,N
861,ESP,28.60871,-17.90852,301.34,290.72,0.43,0.38,2022-03-01,306,1.21,N
862,ESP,28.60944,-17.91266,303.63,292.48,0.43,0.38,2022-03-01,306,3.68,N
863,ESP,28.61089,-17.92085,310.42,294.4,0.42,0.38,2022-03-01,306,1.71,N
864,ESP,28.61214,-17.90776,303.68,292.54,0.43,0.38,2022-03-01,306,1.3,N
865,ESP,28.61288,-17.91191,304.4,294.07,0.43,0.38,2022-03-01,306,2.46,N
866,ESP,28.61485,-17.90289,304.54,293.64,0.43,0.38,2022-03-01,306,1.3,N
867,ESP,28.61527,-17.86487,308.39,287.09,0.43,0.38,2022-03-01,306,1.6,N
868,ESP,28.61537,-17.88562,302.48,292.13,0.43,0.38,2022-03-01,306,2.03,N
869,ESP,28.61559,-17.90704,305.83,294.32,0.43,0.38,2022-03-01,306,1.3,N
870,ESP,28.61596,-17.86879,298.03,286.68,0.43,0.38,2022-03-01,306,1.5,N
871,ESP,28.61829,-17.90217,305.32,293.56,0.43,0.38,2022-03-01,306,1.95,N
872,ESP,28.61903,-17.90634,302.89,292.47,0.43,0.38,2022-03-01,306,1.95,N
873,ESP,28.61953,-17.88898,305.45,292.51,0.43,0.38,2022-03-01,306,2.03,N
874,ESP,28.62026,-17.89311,304.73,292.58,0.43,0.38,2022-03-01,306,2.11,N
875,ESP,28.62099,-17.89724,303.91,292.98,0.43,0.38,2022-03-01,306,2.11,N
876,ESP,28.62153,-17.88007,301.53,291.4,0.43,0.38,2022-03-01,306,2.03,N
